id,genre_ids,title,rating,release,ogLanguage,overview
13310,"[27, 18]",Let the Right One In,7.5,2008-10-24,sv,"Set in 1982 in the suburb of Blackeberg, Stockholm, twelve-year-old Oskar is a lonely outsider, bullied at school by his classmates; at home, Oskar dreams of revenge against a trio of bullies. He befriends his twelve-year-old, next-door neighbor Eli, who only appears at night in the snow-covered playground outside their building."
11171,[18],Mysterious Skin,7.5,2004-05-20,en,"A teenage hustler and a young man obsessed with alien abductions cross paths, together discovering a horrible, liberating truth."
551332,"[18, 35, 36]",The Two Popes,7.5,2019-11-27,en,"Frustrated with the direction of the church, Cardinal Bergoglio requests permission to retire in 2012 from Pope Benedict. Instead, facing scandal and self-doubt, the introspective Pope Benedict summons his harshest critic and future successor to Rome to reveal a secret that would shake the foundations of the Catholic Church."
418472,[18],The Wild Pear Tree,7.5,2019-01-30,tr,"Sinan is passionate about literature and has always wanted to be a writer. Returning to the village where he was born, he pours his heart and soul into scraping together the money he needs to be published, but his father’s debts catch up with him."
256040,"[28, 18]",Bāhubali: The Beginning,7.5,2015-07-10,te,"The young Shivudu is left as a foundling in a small village by his mother. By the time he’s grown up, it has become apparent that he possesses exceptional gifts. He meets the beautiful warrior princess Avanthika and learns that her queen has been held captive for the last 25 years. Shividu sets off to rescue her, discovering his own origins in the process."
747,"[27, 35]",Shaun of the Dead,7.5,2004-09-24,en,"Shaun lives a supremely uneventful life, which revolves around his girlfriend, his mother, and, above all, his local pub. This gentle routine is threatened when the dead return to life and make strenuous attempts to snack on ordinary Londoners."
671295,"[12, 18, 10751]",Blue Miracle,7.5,2021-05-27,en,"To save their cash-strapped orphanage, a guardian and his kids partner with a washed-up boat captain for a chance to win a lucrative fishing competition."
627725,[18],The Banker,7.5,2020-03-06,en,"In the 1960s, two entrepreneurs hatch an ingenious business plan to fight for housing integration—and equal access to the American Dream."
552095,"[12, 16, 10751, 28]",PAW Patrol: Mighty Pups,7.5,2018-09-11,en,"When their latest scheme goes awry, Mayor Humdinger and his nephew Harold accidentally divert a meteor towards Adventure Bay. The meteor's golden energy grants the PAW Patrol superpowers. The heroic Mighty Pups are on a roll to super-save the day."
138843,"[27, 53]",The Conjuring,7.5,2013-07-19,en,"Paranormal investigators Ed and Lorraine Warren work to help a family terrorized by a dark presence in their farmhouse. Forced to confront a powerful entity, the Warrens find themselves caught in the most terrifying case of their lives."
15472,"[18, 53, 80, 9648]",The Girl with the Dragon Tattoo,7.5,2009-02-27,sv,"Swedish thriller based on Stieg Larsson's novel about a male journalist and a young female hacker. In the opening of the movie, Mikael Blomkvist, a middle-aged publisher for the magazine Millennium, loses a libel case brought by corrupt Swedish industrialist Hans-Erik Wennerström. Nevertheless, he is hired by Henrik Vanger in order to solve a cold case, the disappearance of Vanger's niece"
11178,"[18, 35, 10749]",My Sassy Girl,7.5,2001-07-27,ko,"A dweeby, mild-mannered man comes to the aid of a drunk young woman on a subway platform. Little does he know how much trouble he’s in for."
59436,"[14, 35, 10749]",Midnight in Paris,7.5,2011-05-20,en,A romantic comedy about a family traveling to the French capital for business. The party includes a young engaged couple forced to confront the illusion that a life different from their own is better.
699280,[99],Becoming,7.5,2020-05-06,en,"Join former first lady Michelle Obama in an intimate documentary looking at her life, hopes and connection with others."
8440,[18],Carandiru,7.5,2003-03-21,pt,"When a doctor decides to carry out an AIDS prevention program inside Latin America’s largest prison: the Casa de Detenção de São Paulo - Carandiru, he discovers the victim of one of the darkest days in Brazilian History when the State of São Paulo’s Military Police, with the excuse for law enforcement, shot to death 111 people. Based on real facts and on the book written by Dráuzio Varella."
179144,[18],The Great Beauty,7.5,2013-11-15,it,"Jep Gambardella has seduced his way through the lavish nightlife of Rome for decades, but after his 65th birthday and a shock from the past, Jep looks past the nightclubs and parties to find a timeless landscape of absurd, exquisite beauty."
63311,"[53, 18, 27]",The Skin I Live In,7.5,2011-10-14,es,A brilliant plastic surgeon creates a synthetic skin that withstands any kind of damage. His guinea pig: a mysterious and volatile woman who holds the key to his obsession.
7214,"[18, 36]",Coach Carter,7.5,2005-01-14,en,"Based on a true story, in which Richmond High School head basketball coach Ken Carter made headlines in 1999 for benching his undefeated team due to poor academic results."
2009,[18],"4 Months, 3 Weeks and 2 Days",7.5,2007-10-10,ro,Two college roommates have 24 hours to make the ultimate choice as they finalize arrangements for a black market abortion.
127585,"[28, 12, 14, 878]",X-Men: Days of Future Past,7.5,2014-05-23,en,The ultimate X-Men ensemble fights a war for the survival of the species across two time periods as they join forces with their younger selves in an epic battle that must change the past – to save our future.
72213,[18],Courageous,7.5,2011-09-30,en,"Law enforcement officers Adam Mitchell, Nathan Hayes, and their partners stand up to the worst the streets have to offer with confidence and focus. Yet at the end of the day, they face a challenge that none of them are truly prepared to tackle: fatherhood. They know that God desires to turn the hearts of fathers to their children, but their children are beginning to drift further and further away from them. When tragedy hits home, these men are left wrestling with their hopes, their fears, their faith, and their fathering. Can a newfound urgency help these dads draw closer to God... and to their children?"
334541,[18],Manchester by the Sea,7.5,2016-11-18,en,"After his older brother passes away, Lee Chandler is forced to return home to care for his 16-year-old nephew. There he is compelled to deal with a tragic past that separated him from his family and the community where he was born and raised."
615666,"[10751, 12, 14]",A Boy Called Christmas,7.5,2021-11-24,en,"An ordinary young boy called Nikolas sets out on an extraordinary adventure into the snowy north in search of his father who is on a quest to discover the fabled village of the elves, Elfhelm. Taking with him a headstrong reindeer called Blitzen and a loyal pet mouse, Nikolas soon meets his destiny in this magical and endearing story that proves nothing is impossible…"
12650,"[14, 18, 10749, 878]",Il Mare,7.5,2001-06-03,ko,"In the year 1999, a young woman leaves her quaint seaside house and returns to the city, leaving in the mailbox a card for the next owner, with instructions to forward any mail of hers to the new address. In the year 1997, a jaded young architect moves into the same house--and finds the letter. His reply, which he slips into the mailbox, finds its way to her, beginning a parallel-time love story separated by a span of two years."
79,"[18, 12, 28, 36]",Hero,7.5,2002-12-19,zh,One man defeated three assassins who sought to murder the most powerful warlord in pre-unified China.
613090,"[35, 18]","Live Twice, Love Once",7.5,2020-01-07,es,A retired academic teacher tries to find the love of his youth after being diagnosed with Alzheimer's.
191489,[35],Bill Burr: You People Are All The Same,7.5,2012-08-16,en,"Taking the stage in Washington, D.C., funnyman Bill Burr brings his stinging brand of humor to the spotlight, uncorking a profanity-laced, incisive routine that pokes fun at plastic surgery, reality TV, gold diggers and more."
38234,"[28, 53]",Undisputed III: Redemption,7.5,2010-05-22,en,"Russian inmate Boyka, now severely hobbled by the knee injury suffered at the end of Undisputed 2. No longer the feared prison fighter he was, he has declined so far that he is now good only for cleaning toilets. But when a new prison fight tournament begins - an international affair, matching the best fighters from prisons around the globe, enticing them with the promise of freedom for the winner - Boyka must reclaim his dignity and fight for his position in the tournament."
